date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2010-03-13,2,-5,0.0,4.3,1,1,5,04:50 AM,03:32 PM,06:01 AM,05:46 PM,-2,-5,-1,-5,20,89,92,0.0,1015,2,7,278,13
2010-03-14,3,-1,0.6,5.9,1,1,0,05:08 AM,04:37 PM,05:59 AM,05:47 PM,0,-4,1,-4,28,97,92,1.0,1014,3,7,280,19
2010-03-15,1,-4,0.6,7.4,1,1,0,05:24 AM,05:43 PM,05:57 AM,05:49 PM,-4,-6,-1,-6,24,76,85,0.7,1016,1,6,300,17
2010-03-16,2,-4,3.1,8.8,1,1,2,05:41 AM,06:50 PM,05:55 AM,05:50 PM,-2,-5,-1,-5,17,72,90,3.6,1019,2,5,289,12
2010-03-17,2,-3,0.0,8.8,2,2,9,05:58 AM,07:59 PM,05:53 AM,05:52 PM,-1,-3,0,-3,14,72,91,0.0,1028,2,6,266,10
2010-03-18,10,-1,0.0,10.2,2,2,16,06:17 AM,09:09 PM,05:51 AM,05:53 PM,2,2,3,2,10,46,89,0.0,1027,10,7,251,7
2010-03-19,12,-1,0.0,10.2,2,2,24,06:41 AM,10:20 PM,05:49 AM,05:55 PM,3,3,5,3,14,34,89,0.0,1025,12,8,180,8
2010-03-20,11,1,0.0,11.6,3,3,31,07:11 AM,11:31 PM,05:47 AM,05:56 PM,4,4,6,4,16,41,91,0.0,1019,11,5,179,9
2010-03-21,13,2,0.0,7.4,2,2,38,07:49 AM,No moonset,05:45 AM,05:57 PM,6,7,8,7,12,86,92,0.1,1016,13,4,220,7
2010-03-22,13,6,0.0,11.6,3,3,46,08:38 AM,12:37 AM,05:43 AM,05:59 PM,6,8,10,8,13,37,82,0.0,1021,13,7,256,8
2010-03-23,12,3,0.0,10.5,2,2,53,09:41 AM,01:36 AM,05:41 AM,06:00 PM,5,7,8,7,11,64,87,0.0,1021,12,6,182,6
2010-03-24,15,2,0.0,12.6,3,3,60,10:53 AM,02:23 AM,05:39 AM,06:02 PM,5,8,9,8,11,4,79,0.0,1020,15,8,126,6
2010-03-25,16,4,0.0,12.7,3,3,67,12:14 PM,03:02 AM,05:37 AM,06:03 PM,6,9,10,9,20,40,77,0.2,1019,16,10,134,12
2010-03-26,14,8,0.0,9.3,4,4,75,01:37 PM,03:32 AM,05:35 AM,06:05 PM,8,9,11,9,23,75,85,0.0,1014,14,6,156,14
2010-03-27,11,4,0.0,12.7,3,3,82,03:01 PM,03:58 AM,05:33 AM,06:06 PM,4,6,8,6,18,37,77,0.0,1009,11,9,278,12
2010-03-28,11,2,0.0,12.8,3,3,89,04:24 PM,04:20 AM,05:31 AM,06:08 PM,2,5,6,5,15,24,77,0.0,1010,11,10,307,10
2010-03-29,13,0,0.0,11.9,2,2,96,05:48 PM,04:41 AM,05:28 AM,06:09 PM,2,6,7,6,13,39,76,0.0,1012,13,8,216,8
2010-03-30,16,5,0.0,12.9,3,3,100,07:10 PM,05:03 AM,05:26 AM,06:11 PM,3,8,10,8,28,16,66,0.0,1006,16,10,155,18
2010-03-31,7,2,0.0,9.3,2,2,100,08:31 PM,05:27 AM,05:24 AM,06:12 PM,5,4,6,4,14,68,92,0.7,1004,7,7,206,8
2010-04-01,12,2,0.0,12.9,3,3,77,09:50 PM,05:55 AM,05:22 AM,06:14 PM,1,5,6,5,11,18,71,0.0,1011,12,9,262,7
2010-04-02,8,-1,0.0,13.0,2,2,70,11:02 PM,06:29 AM,05:20 AM,06:15 PM,1,2,3,2,11,37,84,0.0,1017,8,9,265,7
2010-04-03,11,-2,0.0,13.0,2,2,62,No moonrise,07:11 AM,05:18 AM,06:17 PM,-3,3,5,3,13,6,63,0.0,1019,11,10,216,8
2010-04-04,13,2,0.0,13.0,3,3,55,12:05 AM,08:01 AM,05:16 AM,06:18 PM,1,5,8,5,24,32,67,0.0,1017,13,10,143,15
2010-04-05,7,5,0.0,8.2,2,2,47,12:56 AM,08:59 AM,05:14 AM,06:19 PM,5,4,6,4,19,93,91,5.9,1018,7,8,129,12
2010-04-06,8,3,0.0,13.1,2,2,40,01:37 AM,10:02 AM,05:12 AM,06:21 PM,2,2,5,2,23,45,82,0.0,1023,8,10,262,17
2010-04-07,14,2,0.0,13.1,3,3,32,02:08 AM,11:08 AM,05:10 AM,06:22 PM,3,6,7,6,11,23,76,0.0,1024,14,8,80,6
2010-04-08,16,2,0.0,13.2,3,3,24,02:33 AM,12:14 PM,05:08 AM,06:24 PM,3,9,9,9,9,10,69,0.0,1024,16,10,165,5
2010-04-09,16,4,0.0,13.2,4,4,17,02:55 AM,01:21 PM,05:06 AM,06:25 PM,3,9,10,9,15,19,65,0.0,1024,16,10,293,9
2010-04-10,10,3,0.0,12.0,3,3,9,03:13 AM,02:26 PM,05:04 AM,06:27 PM,1,4,6,4,15,40,71,0.3,1021,10,9,256,10
2010-04-11,8,1,0.0,12.0,2,2,2,03:30 AM,03:32 PM,05:02 AM,06:28 PM,0,2,4,2,15,46,74,0.1,1018,8,10,74,10
2010-04-12,9,1,0.0,9.6,1,1,0,03:47 AM,04:38 PM,05:00 AM,06:30 PM,3,2,5,2,20,61,90,3.1,1016,9,8,74,12
2010-04-13,6,4,0.0,8.6,2,2,0,04:04 AM,05:47 PM,04:58 AM,06:31 PM,4,3,5,3,15,92,95,7.4,1015,6,5,75,9
2010-04-14,8,5,0.0,8.6,2,2,0,04:23 AM,06:57 PM,04:56 AM,06:33 PM,6,5,7,5,11,99,96,1.2,1010,8,4,98,8
2010-04-15,8,2,0.0,8.6,2,2,5,04:46 AM,08:09 PM,04:54 AM,06:34 PM,5,5,5,5,7,87,96,5.4,1011,8,6,183,5
2010-04-16,13,2,0.0,13.8,3,3,13,05:14 AM,09:21 PM,04:52 AM,06:36 PM,4,5,7,5,14,39,84,0.0,1014,13,8,337,8
2010-04-17,13,2,0.0,13.9,3,3,21,05:50 AM,10:29 PM,04:50 AM,06:37 PM,0,5,7,5,16,4,64,0.0,1020,13,10,168,10
2010-04-18,14,1,0.0,13.9,3,3,28,06:37 AM,11:31 PM,04:48 AM,06:39 PM,2,7,8,7,14,26,69,1.1,1019,14,10,122,10
2010-04-19,14,7,0.0,12.2,3,3,36,07:36 AM,No moonset,04:46 AM,06:40 PM,7,10,10,10,8,63,85,5.3,1011,14,7,202,5
2010-04-20,16,5,0.0,14.0,4,4,43,08:45 AM,12:21 AM,04:44 AM,06:42 PM,4,9,10,9,16,18,67,0.5,1012,16,10,237,10
2010-04-21,14,3,0.0,14.0,3,3,51,10:01 AM,01:01 AM,04:42 AM,06:43 PM,2,7,9,7,20,19,63,0.0,1011,14,10,293,14
2010-04-22,9,-2,0.0,14.1,2,2,58,11:22 AM,01:34 AM,04:40 AM,06:45 PM,-5,2,5,2,18,13,53,0.0,1016,9,10,304,13
2010-04-23,13,-3,0.0,14.1,3,3,66,12:42 PM,02:00 AM,04:38 AM,06:46 PM,-1,6,7,6,9,22,65,0.0,1018,13,10,172,6
2010-04-24,18,3,0.0,14.1,4,4,73,02:03 PM,02:22 AM,04:36 AM,06:48 PM,4,11,11,11,10,20,66,0.0,1020,18,10,123,6
2010-04-25,20,9,0.0,14.1,4,4,81,03:23 PM,02:44 AM,04:35 AM,06:49 PM,5,13,14,13,15,18,59,0.0,1025,20,10,86,9
2010-04-26,20,6,0.0,14.2,4,4,89,04:44 PM,03:05 AM,04:33 AM,06:51 PM,5,12,13,12,14,18,63,0.0,1023,20,10,169,10
2010-04-27,17,8,0.0,14.2,4,4,96,06:04 PM,03:27 AM,04:31 AM,06:52 PM,6,13,13,13,13,27,66,0.0,1024,17,9,296,9
2010-04-28,16,5,0.0,14.2,4,4,100,07:24 PM,03:53 AM,04:29 AM,06:53 PM,3,10,10,10,11,18,65,0.0,1025,16,10,110,7
2010-04-29,18,2,0.0,14.3,4,4,89,08:40 PM,04:24 AM,04:27 AM,06:55 PM,4,11,11,11,12,21,68,0.0,1021,18,10,180,8
2010-04-30,21,5,0.0,14.3,4,4,81,09:48 PM,05:03 AM,04:26 AM,06:56 PM,6,13,13,13,14,12,67,0.0,1013,21,10,170,10
2010-05-01,23,9,0.0,14.3,5,5,78,10:45 PM,05:50 AM,04:24 AM,06:58 PM,9,15,16,15,15,18,70,0.3,1010,23,10,183,10
2010-05-02,17,8,0.0,12.3,4,4,71,11:31 PM,06:46 AM,04:22 AM,06:59 PM,12,13,13,13,12,59,89,2.4,1010,17,7,190,7
2010-05-03,19,9,0.0,13.5,3,3,64,No moonrise,07:49 AM,04:21 AM,07:01 PM,11,14,14,14,14,58,84,0.9,1009,19,6,206,9
2010-05-04,21,11,0.0,14.5,5,5,57,12:06 AM,08:54 AM,04:19 AM,07:02 PM,10,15,15,15,11,39,74,0.0,1012,21,8,193,8
2010-05-05,20,12,0.0,13.5,5,5,49,12:34 AM,10:01 AM,04:17 AM,07:04 PM,13,15,16,15,14,65,87,13.6,1011,20,7,111,9
2010-05-06,18,8,0.0,12.4,3,3,42,12:57 AM,11:07 AM,04:16 AM,07:05 PM,11,12,13,12,20,56,88,3.9,1004,18,8,129,13
2010-05-07,18,5,0.0,14.5,4,4,35,01:17 AM,12:13 PM,04:14 AM,07:07 PM,7,11,12,11,9,39,78,0.5,1005,18,8,171,6
2010-05-08,17,4,0.0,13.5,4,4,27,01:34 AM,01:18 PM,04:13 AM,07:08 PM,5,11,11,11,12,43,69,0.0,1009,17,10,158,8
2010-05-09,16,6,0.0,13.5,4,4,20,01:51 AM,02:23 PM,04:11 AM,07:09 PM,6,10,10,10,8,43,77,0.5,1009,16,9,202,5
2010-05-10,14,6,0.0,9.4,3,3,13,02:08 AM,03:31 PM,04:10 AM,07:11 PM,9,10,11,10,14,77,88,2.1,1007,14,8,149,9
2010-05-11,18,10,0.0,11.4,3,3,6,02:26 AM,04:40 PM,04:08 AM,07:12 PM,12,13,13,13,14,73,90,3.5,1009,18,6,120,9
2010-05-12,16,8,0.0,11.5,3,3,0,02:48 AM,05:52 PM,04:07 AM,07:14 PM,11,12,12,12,12,75,94,3.4,1007,16,6,141,8
2010-05-13,19,7,0.0,12.5,3,3,0,03:14 AM,07:05 PM,04:06 AM,07:15 PM,11,13,13,13,11,70,87,4.7,1006,19,7,139,7
2010-05-14,15,7,0.0,10.5,3,3,1,03:48 AM,08:16 PM,04:04 AM,07:16 PM,10,11,11,11,15,83,92,6.0,1005,15,6,219,10
2010-05-15,16,4,0.0,12.5,3,3,9,04:31 AM,09:22 PM,04:03 AM,07:18 PM,7,9,10,9,19,67,83,6.0,1002,16,7,71,12
2010-05-16,8,4,0.0,9.5,2,2,16,05:28 AM,10:17 PM,04:02 AM,07:19 PM,5,2,5,2,34,75,96,11.8,999,8,8,298,21
2010-05-17,7,5,0.0,10.5,2,2,23,06:35 AM,11:01 PM,04:01 AM,07:20 PM,4,2,6,2,33,69,88,1.1,1008,7,9,330,22
2010-05-18,7,5,0.0,9.8,2,2,31,07:52 AM,11:36 PM,03:59 AM,07:22 PM,4,2,6,2,29,82,92,5.6,1013,7,9,325,19
2010-05-19,8,4,0.0,10.7,2,2,38,09:11 AM,No moonset,03:58 AM,07:23 PM,5,4,6,4,16,81,91,2.6,1017,8,7,325,11
2010-05-20,16,5,0.0,12.6,4,4,45,10:31 AM,12:04 AM,03:57 AM,07:24 PM,8,10,11,10,16,71,84,1.0,1020,16,7,185,10
2010-05-21,19,9,0.0,14.5,4,4,52,11:51 AM,12:27 AM,03:56 AM,07:25 PM,10,13,14,13,16,61,78,0.9,1019,19,7,117,10
2010-05-22,21,10,0.0,14.5,5,5,60,01:09 PM,12:48 AM,03:55 AM,07:27 PM,9,15,15,15,22,19,68,0.1,1017,21,10,55,14
2010-05-23,22,10,0.0,14.5,5,5,67,02:27 PM,01:09 AM,03:54 AM,07:28 PM,8,15,16,15,15,28,66,0.0,1016,22,10,180,9
2010-05-24,19,9,0.0,14.5,4,4,74,03:46 PM,01:30 AM,03:53 AM,07:29 PM,11,14,14,14,17,32,80,2.0,1012,19,8,287,11
2010-05-25,18,7,0.0,13.6,4,4,81,05:04 PM,01:54 AM,03:52 AM,07:30 PM,11,14,14,14,15,51,83,1.1,1010,18,6,293,11
2010-05-26,20,6,0.0,14.5,4,4,89,06:20 PM,02:22 AM,03:51 AM,07:31 PM,11,14,14,14,9,40,84,1.0,1010,20,7,201,6
2010-05-27,20,12,0.0,11.7,4,4,96,07:31 PM,02:57 AM,03:50 AM,07:32 PM,13,15,16,15,13,68,85,2.5,1008,20,7,208,8
2010-05-28,23,7,0.0,14.5,5,5,100,08:33 PM,03:41 AM,03:49 AM,07:33 PM,10,16,17,16,9,25,73,0.0,1013,23,8,245,5
2010-05-29,23,7,0.0,14.5,4,4,89,09:24 PM,04:33 AM,03:48 AM,07:35 PM,10,15,15,15,12,34,76,1.2,1017,23,9,115,8
2010-05-30,18,9,0.0,10.8,3,3,82,10:03 PM,05:34 AM,03:48 AM,07:36 PM,12,14,14,14,14,68,88,9.6,1011,18,7,157,8
2010-05-31,13,8,0.0,9.9,3,3,78,10:34 PM,06:39 AM,03:47 AM,07:37 PM,9,9,11,9,18,80,88,2.8,1004,13,7,299,13
2010-06-01,9,8,0.0,10.0,2,2,63,11:00 PM,07:46 AM,03:46 AM,07:38 PM,8,6,9,6,23,85,97,14.0,1004,9,7,262,14
2010-06-02,17,8,0.0,11.8,3,3,55,11:20 PM,08:53 AM,03:45 AM,07:38 PM,10,10,11,10,11,73,93,2.7,1005,17,5,136,7
2010-06-03,15,4,0.0,11.8,4,4,48,11:39 PM,09:59 AM,03:45 AM,07:39 PM,10,10,11,10,10,75,93,5.8,1009,15,5,207,6
2010-06-04,18,12,0.0,12.7,4,4,40,11:55 PM,11:04 AM,03:44 AM,07:40 PM,13,14,15,14,19,49,89,1.3,1012,18,10,257,12
2010-06-05,24,9,0.0,14.5,5,5,32,No moonrise,12:09 PM,03:44 AM,07:41 PM,10,16,17,16,13,18,65,0.0,1021,24,10,107,7
2010-06-06,23,7,0.0,14.5,5,5,25,12:12 AM,01:15 PM,03:43 AM,07:42 PM,10,16,17,16,12,5,69,0.0,1018,23,10,166,8
2010-06-07,25,8,0.0,14.5,5,5,17,12:29 AM,02:22 PM,03:43 AM,07:43 PM,11,17,18,17,12,8,69,0.0,1012,25,9,205,8
2010-06-08,23,11,0.0,14.5,5,5,10,12:49 AM,03:33 PM,03:42 AM,07:43 PM,16,18,19,18,9,24,86,2.4,1012,23,7,171,5
2010-06-09,27,14,0.0,14.5,6,6,2,01:14 AM,04:45 PM,03:42 AM,07:44 PM,14,21,21,21,19,7,69,0.0,1012,27,10,148,13
2010-06-10,28,15,0.0,14.5,6,6,0,01:44 AM,05:58 PM,03:42 AM,07:45 PM,13,22,22,22,22,4,62,0.0,1012,28,10,160,15
2010-06-11,29,15,0.0,14.5,6,6,0,02:23 AM,07:07 PM,03:41 AM,07:45 PM,14,22,23,22,17,2,66,0.0,1009,29,10,169,11
2010-06-12,29,13,0.0,14.5,6,6,0,03:14 AM,08:07 PM,03:41 AM,07:46 PM,15,22,23,22,12,3,70,0.0,1008,29,9,159,9
2010-06-13,27,16,0.0,14.5,6,6,5,04:18 AM,08:57 PM,03:41 AM,07:47 PM,17,21,22,21,13,21,77,1.8,1011,27,8,234,7
2010-06-14,23,12,0.0,12.7,4,4,13,05:34 AM,09:36 PM,03:41 AM,07:47 PM,15,18,19,18,16,40,81,0.0,1011,23,8,168,10
2010-06-15,24,9,0.0,13.6,5,5,20,06:55 AM,10:07 PM,03:41 AM,07:48 PM,11,17,18,17,13,27,69,0.1,1018,24,10,119,9
2010-06-16,15,12,0.0,10.0,3,3,28,08:18 AM,10:32 PM,03:41 AM,07:48 PM,12,12,13,12,19,80,94,4.6,1017,15,5,53,11
2010-06-17,25,9,0.0,14.5,5,5,35,09:40 AM,10:54 PM,03:41 AM,07:48 PM,10,17,18,17,12,15,65,0.0,1017,25,10,82,7
2010-06-18,19,11,0.0,12.7,4,4,43,10:59 AM,11:15 PM,03:41 AM,07:49 PM,12,14,14,14,12,51,89,4.3,1009,19,9,150,7
2010-06-19,20,11,0.0,13.6,5,5,50,12:17 PM,11:36 PM,03:41 AM,07:49 PM,11,15,15,15,14,61,79,0.6,1004,20,6,241,9
2010-06-20,18,10,0.0,11.8,3,3,58,01:35 PM,11:58 PM,03:41 AM,07:49 PM,13,13,14,13,16,75,91,2.9,1005,18,9,47,10
2010-06-21,17,11,0.0,10.9,3,3,65,02:52 PM,No moonset,03:41 AM,07:50 PM,11,12,13,12,24,75,85,3.6,1009,17,8,25,16
2010-06-22,17,10,0.0,12.7,4,4,73,04:07 PM,12:24 AM,03:42 AM,07:50 PM,8,11,13,11,30,64,77,2.1,1013,17,9,95,19
2010-06-23,19,10,0.0,14.5,4,4,80,05:19 PM,12:56 AM,03:42 AM,07:50 PM,6,14,15,14,24,13,58,0.0,1015,19,10,178,17
2010-06-24,21,8,0.0,14.5,4,4,88,06:23 PM,01:36 AM,03:42 AM,07:50 PM,6,13,14,13,20,18,63,0.0,1014,21,10,334,14
2010-06-25,16,10,0.0,12.7,4,4,96,07:18 PM,02:24 AM,03:42 AM,07:50 PM,9,12,13,12,16,58,79,0.0,1012,16,10,287,11
2010-06-26,22,9,0.0,13.6,4,4,100,08:01 PM,03:22 AM,03:43 AM,07:50 PM,10,14,15,14,17,54,77,0.0,1013,22,6,143,11
2010-06-27,24,10,0.0,14.5,5,5,89,08:35 PM,04:25 AM,03:43 AM,07:50 PM,9,18,18,18,17,17,61,0.0,1016,24,9,62,11
2010-06-28,25,15,0.0,13.6,5,5,82,09:02 PM,05:32 AM,03:44 AM,07:50 PM,14,20,20,20,15,37,71,0.5,1017,25,10,43,10
2010-06-29,27,13,0.0,14.5,6,6,74,09:25 PM,06:39 AM,03:44 AM,07:50 PM,12,20,20,20,13,12,64,0.3,1016,27,9,30,8
2010-06-30,29,15,0.0,14.5,6,6,67,09:44 PM,07:46 AM,03:45 AM,07:50 PM,14,21,22,21,14,17,64,0.0,1016,29,10,115,8
2010-07-01,28,15,0.0,14.5,6,6,64,10:01 PM,08:51 AM,03:45 AM,07:49 PM,12,21,22,21,13,17,60,0.1,1016,28,10,148,8
2010-07-02,28,15,0.0,14.5,6,6,57,10:17 PM,09:56 AM,03:46 AM,07:49 PM,12,21,22,21,9,17,60,0.0,1017,28,10,57,5
2010-07-03,28,13,0.0,14.5,6,6,50,10:34 PM,11:00 AM,03:47 AM,07:49 PM,11,21,21,21,12,8,57,0.0,1016,28,10,119,8
2010-07-04,25,12,0.0,14.5,5,5,42,10:53 PM,12:06 PM,03:47 AM,07:48 PM,9,19,19,19,9,27,56,0.0,1017,25,10,98,5
2010-07-05,23,13,0.0,14.5,5,5,35,11:14 PM,01:14 PM,03:48 AM,07:48 PM,12,18,19,18,11,27,69,0.4,1014,23,10,115,7
2010-07-06,25,12,0.0,14.5,5,5,28,11:41 PM,02:24 PM,03:49 AM,07:48 PM,13,18,19,18,17,22,73,0.1,1014,25,8,198,12
2010-07-07,19,12,0.0,14.5,4,4,21,No moonrise,03:36 PM,03:50 AM,07:47 PM,9,14,15,14,23,37,68,0.3,1019,19,10,295,16
2010-07-08,25,10,0.0,14.5,5,5,13,12:15 AM,04:46 PM,03:50 AM,07:47 PM,8,17,18,17,12,7,58,0.0,1021,25,10,136,7
2010-07-09,28,9,0.0,14.5,5,5,6,01:00 AM,05:51 PM,03:51 AM,07:46 PM,9,19,19,19,9,6,55,0.0,1022,28,10,128,5
2010-07-10,30,12,0.0,14.5,6,6,0,01:58 AM,06:46 PM,03:52 AM,07:45 PM,11,22,22,22,10,4,53,0.0,1021,30,10,50,6
2010-07-11,31,16,0.0,14.5,6,6,0,03:09 AM,07:31 PM,03:53 AM,07:45 PM,14,24,24,24,12,13,57,0.0,1018,31,10,53,7
2010-07-12,30,16,0.0,14.5,6,6,1,04:29 AM,08:06 PM,03:54 AM,07:44 PM,15,24,24,24,8,21,62,0.1,1015,30,10,136,4
2010-07-13,30,15,0.0,14.5,6,6,8,05:55 AM,08:34 PM,03:55 AM,07:43 PM,15,24,24,23,11,16,65,0.0,1011,30,10,244,8
2010-07-14,31,18,0.0,14.5,6,6,16,07:19 AM,08:58 PM,03:56 AM,07:42 PM,14,25,25,24,13,14,57,0.0,1011,31,10,138,8
2010-07-15,32,17,0.0,14.5,6,6,23,08:42 AM,09:20 PM,03:57 AM,07:42 PM,15,25,25,25,14,14,57,0.0,1013,32,10,134,8
2010-07-16,33,19,0.0,14.5,7,7,30,10:03 AM,09:41 PM,03:58 AM,07:41 PM,15,27,27,26,10,14,52,0.0,1017,33,10,95,6
2010-07-17,33,18,0.0,14.5,7,7,37,11:23 AM,10:03 PM,03:59 AM,07:40 PM,16,27,27,26,10,13,58,0.3,1016,33,10,115,6
2010-07-18,26,17,0.0,14.5,6,6,45,12:41 PM,10:28 PM,04:00 AM,07:39 PM,17,21,22,21,13,19,77,4.4,1018,26,10,243,9
2010-07-19,26,16,0.0,12.5,6,6,52,01:58 PM,10:58 PM,04:01 AM,07:38 PM,16,20,21,20,13,46,75,1.2,1021,26,10,65,8
2010-07-20,29,14,0.0,14.5,6,6,59,03:11 PM,11:35 PM,04:02 AM,07:37 PM,16,22,23,22,11,21,71,0.5,1017,29,9,93,6
2010-07-21,29,16,0.0,14.5,6,6,66,04:16 PM,No moonset,04:04 AM,07:36 PM,15,24,24,23,13,21,64,0.7,1013,29,10,121,8
2010-07-22,32,17,0.0,14.5,6,6,74,05:13 PM,12:20 AM,04:05 AM,07:35 PM,14,25,25,24,10,11,56,0.0,1013,32,10,113,6
2010-07-23,31,15,0.0,14.5,6,6,81,06:00 PM,01:14 AM,04:06 AM,07:34 PM,15,25,25,24,12,20,61,0.5,1011,31,10,132,8
2010-07-24,21,15,0.0,12.5,5,5,88,06:36 PM,02:15 AM,04:07 AM,07:32 PM,14,18,18,18,19,47,81,3.3,1007,21,10,278,14
2010-07-25,15,12,0.0,9.5,3,3,96,07:06 PM,03:21 AM,04:08 AM,07:31 PM,12,12,13,12,19,81,94,15.4,1009,15,6,336,12
2010-07-26,18,10,0.0,11.5,3,3,100,07:30 PM,04:27 AM,04:09 AM,07:30 PM,12,14,14,14,11,71,87,0.3,1011,18,7,110,7
2010-07-27,19,10,0.0,12.5,4,4,90,07:50 PM,05:34 AM,04:11 AM,07:29 PM,11,14,14,14,17,60,81,2.0,1012,19,7,212,10
2010-07-28,20,11,0.0,12.5,4,4,83,08:07 PM,06:40 AM,04:12 AM,07:27 PM,12,14,15,14,22,64,84,3.3,1011,20,9,290,15
2010-07-29,23,10,0.0,13.5,5,5,75,08:24 PM,07:45 AM,04:13 AM,07:26 PM,12,17,17,17,13,56,75,0.0,1010,23,8,225,9
2010-07-30,22,13,0.0,11.5,4,4,68,08:40 PM,08:49 AM,04:15 AM,07:25 PM,13,16,17,16,14,57,84,1.6,1012,22,8,179,8
2010-07-31,26,10,0.0,14.5,5,5,64,08:58 PM,09:54 AM,04:16 AM,07:23 PM,13,18,19,18,6,31,76,0.0,1016,26,8,134,4
2010-08-01,28,13,0.0,14.5,5,5,54,09:18 PM,11:00 AM,04:17 AM,07:22 PM,14,20,20,20,12,8,69,0.0,1016,28,10,175,7
2010-08-02,28,10,0.0,14.5,5,5,46,09:42 PM,12:08 PM,04:18 AM,07:20 PM,12,20,20,20,8,4,66,0.0,1015,28,10,146,5
2010-08-03,27,12,0.0,14.5,5,5,39,10:11 PM,01:18 PM,04:20 AM,07:19 PM,14,20,20,20,14,26,72,2.8,1010,27,9,212,9
2010-08-04,22,13,0.0,13.5,5,5,32,10:50 PM,02:27 PM,04:21 AM,07:17 PM,13,16,17,16,12,57,82,0.4,1010,22,7,115,8
2010-08-05,24,10,0.0,14.5,5,5,24,11:41 PM,03:33 PM,04:22 AM,07:16 PM,12,18,18,18,14,30,74,0.4,1009,24,9,108,9
2010-08-06,25,14,0.0,14.5,5,5,17,No moonrise,04:32 PM,04:24 AM,07:14 PM,16,19,19,19,12,24,83,1.6,1009,25,10,149,7
2010-08-07,21,10,0.0,14.5,5,5,10,12:44 AM,05:22 PM,04:25 AM,07:12 PM,13,16,17,16,12,46,83,1.2,1014,21,8,220,8
2010-08-08,21,9,0.0,11.4,4,4,3,02:00 AM,06:01 PM,04:27 AM,07:11 PM,11,15,15,15,9,65,82,0.1,1017,21,8,255,6
2010-08-09,22,8,0.0,14.5,5,5,0,03:23 AM,06:32 PM,04:28 AM,07:09 PM,10,15,16,15,8,25,73,0.1,1017,22,9,232,6
2010-08-10,24,10,0.0,14.5,5,5,0,04:49 AM,06:59 PM,04:29 AM,07:07 PM,10,17,17,17,10,12,67,0.0,1017,24,10,256,6
2010-08-11,26,8,0.0,14.5,5,5,4,06:15 AM,07:23 PM,04:31 AM,07:06 PM,11,18,18,18,7,16,67,0.1,1016,26,10,185,5
2010-08-12,27,10,0.0,14.5,5,5,12,07:40 AM,07:45 PM,04:32 AM,07:04 PM,11,19,19,19,10,6,65,0.0,1015,27,10,114,6
2010-08-13,28,13,0.0,14.5,6,6,19,09:02 AM,08:07 PM,04:33 AM,07:02 PM,13,21,22,21,14,10,63,0.0,1015,28,10,101,9
2010-08-14,28,15,0.0,14.5,6,6,26,10:24 AM,08:32 PM,04:35 AM,07:00 PM,14,21,21,21,13,15,67,0.7,1016,28,10,154,8
2010-08-15,29,16,0.0,14.2,6,6,33,11:44 AM,09:01 PM,04:36 AM,06:59 PM,16,23,23,22,20,22,69,6.5,1015,29,10,105,12
2010-08-16,25,12,0.0,12.2,5,5,41,12:59 PM,09:36 PM,04:38 AM,06:57 PM,14,18,18,18,12,39,82,11.7,1013,25,8,199,7
2010-08-17,22,10,0.0,14.2,5,5,48,02:09 PM,10:19 PM,04:39 AM,06:55 PM,10,15,16,15,15,28,74,0.0,1013,22,9,280,10
2010-08-18,20,12,0.0,13.4,4,4,55,03:09 PM,11:10 PM,04:40 AM,06:53 PM,10,14,15,14,17,57,77,0.6,1012,20,9,261,12
2010-08-19,22,10,0.0,13.4,5,5,63,03:59 PM,No moonset,04:42 AM,06:51 PM,10,15,16,15,22,41,71,0.2,1015,22,10,287,15
2010-08-20,23,8,0.0,14.1,4,4,70,04:38 PM,12:08 AM,04:43 AM,06:49 PM,7,15,16,15,10,6,63,0.0,1023,23,10,232,6
2010-08-21,25,7,0.0,14.0,5,5,77,05:10 PM,01:12 AM,04:45 AM,06:47 PM,7,17,17,17,8,3,57,0.0,1025,25,10,226,5
2010-08-22,26,9,0.0,14.0,5,5,84,05:35 PM,02:18 AM,04:46 AM,06:45 PM,10,19,19,19,7,2,63,0.0,1021,26,10,248,5
2010-08-23,26,10,0.0,14.0,5,5,92,05:56 PM,03:25 AM,04:47 AM,06:44 PM,10,19,19,19,13,4,62,0.0,1013,26,10,162,9
2010-08-24,24,13,0.0,13.3,5,5,99,06:14 PM,04:30 AM,04:49 AM,06:42 PM,13,18,18,18,11,41,73,1.4,1011,24,10,244,7
2010-08-25,22,10,0.0,13.9,5,5,100,06:31 PM,05:36 AM,04:50 AM,06:40 PM,8,16,17,16,15,30,64,0.0,1016,22,9,302,10
2010-08-26,23,8,0.0,13.9,5,5,87,06:48 PM,06:40 AM,04:52 AM,06:38 PM,9,16,17,16,14,11,65,0.0,1015,23,10,253,10
2010-08-27,26,13,0.0,11.0,4,4,79,07:06 PM,07:45 AM,04:53 AM,06:36 PM,13,18,19,18,15,48,75,3.0,1007,26,10,210,10
