date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2014-11-04,17,8,0.0,8.7,4,4,83,03:18 PM,03:27 AM,06:41 AM,04:33 PM,9,9,12,9,50,15,83,0.0,1009,17,10,195,29
2014-11-05,18,9,0.0,8.7,4,4,91,03:51 PM,04:40 AM,06:42 AM,04:31 PM,9,12,13,12,41,19,79,0.0,1007,18,10,176,23
2014-11-06,15,12,0.0,7.0,4,4,98,04:27 PM,05:53 AM,06:44 AM,04:30 PM,11,12,13,12,21,57,90,0.7,1011,15,7,160,12
2014-11-07,18,11,0.0,5.4,3,3,100,05:07 PM,07:03 AM,06:45 AM,04:28 PM,12,13,14,13,22,67,90,0.5,1011,18,7,173,13
2014-11-08,13,8,0.0,7.0,4,4,87,05:52 PM,08:08 AM,06:47 AM,04:27 PM,8,9,11,9,15,80,87,7.1,1016,13,9,126,10
2014-11-09,12,7,0.0,7.0,3,3,79,06:40 PM,09:08 AM,06:48 AM,04:26 PM,7,7,9,7,18,41,89,0.0,1015,12,10,186,11
2014-11-10,16,7,0.0,8.7,4,4,72,07:34 PM,10:00 AM,06:50 AM,04:24 PM,9,9,11,9,31,23,89,0.0,1016,16,10,186,18
2014-11-11,17,10,0.0,8.7,4,4,64,08:29 PM,10:46 AM,06:51 AM,04:23 PM,10,11,12,11,29,42,90,0.0,1015,17,10,182,17
2014-11-12,14,9,0.0,8.7,4,4,57,09:27 PM,11:26 AM,06:53 AM,04:22 PM,8,10,11,10,18,45,84,0.2,1010,14,9,161,11
2014-11-13,12,8,0.0,5.3,2,2,49,10:26 PM,12:00 PM,06:54 AM,04:21 PM,8,8,10,8,15,79,86,0.6,1012,12,8,31,10
2014-11-14,13,9,0.0,5.3,3,3,41,11:25 PM,12:30 PM,06:56 AM,04:19 PM,9,10,11,10,14,68,89,0.2,1016,13,10,145,9
2014-11-15,12,9,0.0,5.3,3,3,34,No moonrise,12:58 PM,06:57 AM,04:18 PM,9,8,10,8,28,56,90,0.2,1012,12,10,167,18
2014-11-16,13,8,0.0,5.3,2,2,26,12:25 AM,01:24 PM,06:59 AM,04:17 PM,8,8,10,8,23,79,92,0.2,1008,13,9,152,15
2014-11-17,9,6,0.0,3.4,2,2,19,01:25 AM,01:49 PM,07:00 AM,04:16 PM,7,6,8,6,14,89,93,1.1,1010,9,6,135,9
2014-11-18,13,6,0.0,5.2,2,2,11,02:26 AM,02:15 PM,07:02 AM,04:15 PM,7,7,9,7,23,66,90,4.9,1008,13,8,136,15
2014-11-19,10,5,0.0,8.7,3,3,4,03:28 AM,02:43 PM,07:03 AM,04:14 PM,4,7,7,7,10,30,82,0.1,1017,10,10,246,5
2014-11-20,10,4,0.0,8.7,3,3,0,04:32 AM,03:14 PM,07:05 AM,04:13 PM,4,4,6,4,18,27,85,0.0,1025,10,10,260,10
2014-11-21,8,1,0.0,8.7,2,2,0,05:37 AM,03:50 PM,07:06 AM,04:12 PM,2,3,4,3,9,12,86,0.0,1026,8,10,156,5
2014-11-22,7,1,0.0,8.7,2,2,0,06:42 AM,04:30 PM,07:07 AM,04:11 PM,2,1,3,1,14,34,88,0.0,1027,7,10,179,8
2014-11-23,6,1,0.0,8.7,2,2,4,07:46 AM,05:19 PM,07:09 AM,04:11 PM,2,1,3,1,17,41,89,0.0,1030,6,7,176,10
2014-11-24,5,2,0.0,3.4,1,1,11,08:46 AM,06:15 PM,07:10 AM,04:10 PM,1,0,3,0,17,72,87,0.1,1028,5,9,172,11
2014-11-25,5,0,0.0,6.9,2,2,19,09:40 AM,07:18 PM,07:12 AM,04:09 PM,1,2,3,2,9,47,87,0.0,1028,5,10,115,5
2014-11-26,5,-1,0.0,8.7,2,2,26,10:27 AM,08:26 PM,07:13 AM,04:08 PM,-1,-1,1,-1,15,36,85,0.0,1025,5,8,158,9
2014-11-27,2,-1,0.0,8.7,2,2,34,11:09 AM,09:38 PM,07:14 AM,04:08 PM,-2,-4,1,-4,21,56,84,0.0,1020,2,10,155,14
2014-11-28,2,0,0.0,3.3,1,1,41,11:45 AM,10:50 PM,07:16 AM,04:07 PM,-1,-1,1,-1,11,89,87,0.2,1019,2,10,139,8
2014-11-29,3,1,0.0,3.3,1,1,49,12:18 PM,No moonset,07:17 AM,04:07 PM,1,0,2,0,9,93,89,0.6,1020,3,9,92,6
2014-11-30,3,2,0.0,3.3,1,1,56,12:49 PM,12:02 AM,07:18 AM,04:06 PM,1,0,2,0,9,92,90,0.3,1018,3,9,116,7
2014-12-01,2,1,0.0,3.3,1,1,62,01:20 PM,01:14 AM,07:19 AM,04:06 PM,1,-1,2,-1,14,100,92,6.6,1014,2,8,74,10
2014-12-02,2,1,0.6,3.3,1,1,69,01:51 PM,02:26 AM,07:21 AM,04:05 PM,0,-1,2,-1,10,99,92,1.5,1014,2,7,80,7
2014-12-03,4,2,0.0,3.3,1,1,76,02:25 PM,03:37 AM,07:22 AM,04:05 PM,2,1,3,1,11,95,94,0.8,1020,4,3,107,7
2014-12-04,5,2,0.0,3.3,1,1,84,03:02 PM,04:46 AM,07:23 AM,04:04 PM,2,2,4,2,10,80,90,0.1,1021,5,8,151,6
2014-12-05,5,3,0.0,3.3,1,1,91,03:43 PM,05:52 AM,07:24 AM,04:04 PM,3,2,4,2,10,87,92,0.2,1020,5,7,156,7
2014-12-06,5,3,0.0,3.3,1,1,98,04:29 PM,06:54 AM,07:25 AM,04:04 PM,4,2,4,2,14,100,95,4.8,1020,5,7,90,9
2014-12-07,5,3,0.0,3.3,1,1,100,05:21 PM,07:50 AM,07:26 AM,04:04 PM,3,1,4,1,21,100,95,5.3,1019,5,8,224,13
2014-12-08,6,2,0.0,5.1,1,1,87,06:16 PM,08:39 AM,07:27 AM,04:03 PM,1,1,4,1,21,75,85,0.6,1019,6,9,137,12
2014-12-09,4,1,0.0,8.7,2,2,80,07:14 PM,09:22 AM,07:28 AM,04:03 PM,-2,-3,2,-3,38,21,79,0.0,1024,4,10,224,23
2014-12-10,4,-1,0.0,8.7,2,2,73,08:12 PM,09:59 AM,07:29 AM,04:03 PM,-6,-3,1,-3,23,4,63,0.0,1025,4,10,314,13
2014-12-11,5,0,0.0,8.7,2,2,66,09:12 PM,10:31 AM,07:30 AM,04:03 PM,-5,-1,2,-1,18,36,59,0.0,1020,5,10,214,10
2014-12-12,6,0,0.0,8.7,2,2,58,10:11 PM,11:00 AM,07:31 AM,04:03 PM,-4,-2,2,-2,28,16,67,0.0,1018,6,10,204,15
2014-12-13,7,1,0.0,8.7,2,2,51,11:11 PM,11:27 AM,07:32 AM,04:03 PM,-1,1,3,1,16,14,79,0.0,1018,7,10,210,8
2014-12-14,7,2,0.0,8.7,2,2,44,No moonrise,11:52 AM,07:33 AM,04:04 PM,2,3,4,3,9,30,89,0.0,1020,7,8,190,4
2014-12-15,7,2,0.0,3.3,1,1,36,12:11 AM,12:17 PM,07:34 AM,04:04 PM,3,3,4,3,8,51,92,0.0,1020,7,4,193,4
2014-12-16,7,3,0.0,3.3,1,1,29,01:12 AM,12:43 PM,07:34 AM,04:04 PM,3,3,4,3,11,72,92,1.3,1015,7,7,175,6
2014-12-17,7,3,0.0,6.9,2,2,22,02:14 AM,01:12 PM,07:35 AM,04:04 PM,3,2,5,2,17,51,88,0.5,1014,7,9,218,10
2014-12-18,8,4,0.0,6.9,3,3,15,03:18 AM,01:45 PM,07:36 AM,04:05 PM,3,3,5,3,20,50,84,0.1,1018,8,10,219,10
2014-12-19,12,6,0.0,8.7,3,3,7,04:23 AM,02:22 PM,07:36 AM,04:05 PM,5,6,8,6,17,36,84,2.1,1018,12,10,211,9
2014-12-20,10,6,0.0,8.7,3,3,0,05:28 AM,03:08 PM,07:37 AM,04:05 PM,5,7,8,7,13,48,84,3.2,1021,10,8,230,7
2014-12-21,8,3,0.0,8.7,2,2,0,06:30 AM,04:00 PM,07:38 AM,04:06 PM,0,2,5,2,30,19,71,0.0,1028,8,10,296,16
2014-12-22,7,2,0.0,8.7,2,2,0,07:29 AM,05:02 PM,07:38 AM,04:06 PM,0,2,4,2,17,37,74,0.0,1024,7,10,226,9
2014-12-23,10,3,0.0,8.7,3,3,7,08:21 AM,06:10 PM,07:39 AM,04:07 PM,1,4,5,4,13,16,73,0.0,1022,10,10,231,7
2014-12-24,8,1,0.0,8.7,2,2,14,09:07 AM,07:23 PM,07:39 AM,04:07 PM,-2,2,4,2,14,13,69,0.0,1022,8,10,183,7
2014-12-25,8,2,0.0,8.7,2,2,21,09:47 AM,08:37 PM,07:39 AM,04:08 PM,0,2,4,2,17,34,76,0.2,1022,8,9,121,9
2014-12-26,4,-1,0.0,8.7,2,2,29,10:22 AM,09:52 PM,07:40 AM,04:09 PM,-3,-2,1,-2,22,37,72,0.2,1024,4,10,196,13
2014-12-27,0,-3,1.3,5.1,1,1,36,10:54 AM,11:05 PM,07:40 AM,04:09 PM,-4,-5,-1,-5,17,85,81,1.5,1015,0,8,197,12
2014-12-28,-1,-6,1.1,3.3,1,1,43,11:25 AM,No moonset,07:40 AM,04:10 PM,-6,-10,-3,-10,33,92,83,2.2,1012,-1,6,89,23
2014-12-29,-3,-8,0.2,5.1,1,1,51,11:56 AM,12:17 AM,07:40 AM,04:11 PM,-8,-12,-6,-12,32,61,82,0.2,1027,-3,9,345,18
2014-12-30,-4,-10,0.0,8.7,2,2,58,12:28 PM,01:28 AM,07:40 AM,04:12 PM,-9,-13,-7,-13,29,33,89,0.0,1033,-4,10,180,15
2014-12-31,-6,-16,0.0,8.7,2,2,62,01:03 PM,02:36 AM,07:41 AM,04:13 PM,-12,-14,-10,-14,13,42,88,0.0,1038,-6,8,153,7
2015-01-01,-2,-8,0.0,3.3,1,1,72,01:42 PM,03:42 AM,07:41 AM,04:14 PM,-6,-7,-4,-7,13,82,87,0.1,1037,-2,10,223,7
2015-01-02,2,-3,0.0,6.9,2,2,80,02:24 PM,04:44 AM,07:41 AM,04:15 PM,-2,-4,-1,-4,19,43,92,0.6,1031,2,6,215,9
2015-01-03,3,-1,0.0,6.9,2,2,87,03:13 PM,05:42 AM,07:41 AM,04:16 PM,0,-2,1,-2,20,51,95,0.4,1027,3,8,181,11
2015-01-04,3,0,1.1,8.7,2,2,94,04:06 PM,06:33 AM,07:40 AM,04:17 PM,-1,-3,1,-3,37,27,85,1.5,1021,3,9,312,20
2015-01-05,3,-1,1.1,3.3,1,1,100,05:02 PM,07:19 AM,07:40 AM,04:18 PM,-2,-4,1,-4,29,62,84,1.3,1027,3,8,319,16
2015-01-06,2,-4,0.0,8.7,2,2,100,06:01 PM,07:58 AM,07:40 AM,04:19 PM,-2,-5,-1,-5,24,24,93,0.0,1028,2,9,139,13
2015-01-07,-2,-6,0.0,6.9,2,2,84,07:00 PM,08:32 AM,07:40 AM,04:20 PM,-6,-8,-4,-8,18,41,84,0.0,1033,-2,10,171,12
2015-01-08,-1,-6,0.0,6.9,2,2,77,08:00 PM,09:02 AM,07:40 AM,04:21 PM,-5,-7,-3,-7,17,40,88,0.0,1034,-1,10,186,10
2015-01-09,3,-1,0.0,8.7,2,2,69,08:59 PM,09:30 AM,07:39 AM,04:22 PM,0,-2,1,-2,22,52,90,0.5,1026,3,9,225,11
2015-01-10,10,3,0.0,8.7,3,3,62,09:59 PM,09:56 AM,07:39 AM,04:23 PM,5,3,6,3,25,36,92,2.0,1013,10,9,238,12
2015-01-11,6,1,0.0,6.9,1,1,55,10:59 PM,10:20 AM,07:38 AM,04:25 PM,2,1,4,1,19,52,91,7.3,1015,6,8,171,10
2015-01-12,7,1,0.0,8.7,2,2,48,11:59 PM,10:46 AM,07:38 AM,04:26 PM,-1,0,3,0,25,44,77,0.0,1025,7,10,245,13
2015-01-13,8,1,0.0,8.7,2,2,40,No moonrise,11:13 AM,07:37 AM,04:27 PM,-1,0,3,0,24,13,78,0.0,1022,8,10,215,12
2015-01-14,5,1,0.0,8.7,2,2,33,01:01 AM,11:43 AM,07:37 AM,04:28 PM,0,1,3,1,14,24,79,1.3,1018,5,10,188,7
2015-01-15,6,0,0.0,8.7,2,2,26,02:03 AM,12:17 PM,07:36 AM,04:30 PM,1,0,3,0,21,27,86,0.0,1020,6,10,200,12
2015-01-16,11,3,0.0,8.7,3,3,19,03:07 AM,12:57 PM,07:36 AM,04:31 PM,4,2,7,2,50,14,83,0.0,1015,11,10,206,28
2015-01-17,10,5,0.0,6.9,3,3,11,04:10 AM,01:45 PM,07:35 AM,04:33 PM,4,5,8,5,34,33,81,0.3,1013,10,9,167,20
2015-01-18,5,1,0.0,5.2,1,1,4,05:11 AM,02:41 PM,07:34 AM,04:34 PM,0,0,3,0,17,74,82,0.0,1018,5,10,30,11
2015-01-19,5,0,0.0,6.9,1,1,0,06:07 AM,03:46 PM,07:33 AM,04:35 PM,1,2,3,2,7,54,87,0.0,1015,5,9,127,4
2015-01-20,5,1,0.0,3.4,1,1,0,06:57 AM,04:58 PM,07:33 AM,04:37 PM,1,0,3,0,16,85,88,0.5,1013,5,7,189,10
2015-01-21,4,1,0.0,3.4,1,1,3,07:41 AM,06:14 PM,07:32 AM,04:38 PM,1,1,3,1,12,82,90,0.0,1015,4,9,169,7
2015-01-22,6,3,0.0,3.4,1,1,10,08:19 AM,07:31 PM,07:31 AM,04:40 PM,3,2,4,2,13,87,89,0.1,1015,6,10,190,9
2015-01-23,6,3,0.0,5.2,1,1,18,08:55 AM,08:48 PM,07:30 AM,04:41 PM,2,0,4,0,46,87,81,2.6,1015,6,9,184,31
2015-01-24,3,2,0.1,3.4,1,1,25,09:28 AM,10:03 PM,07:29 AM,04:43 PM,-2,-4,2,-4,61,96,75,2.0,1015,3,6,354,42
2015-01-25,3,1,0.0,3.4,1,1,32,09:59 AM,11:17 PM,07:28 AM,04:44 PM,-3,-5,2,-5,60,92,72,1.1,1020,3,5,351,40
2015-01-26,2,-3,0.0,8.7,2,2,39,10:32 AM,No moonset,07:27 AM,04:46 PM,-3,-4,0,-4,26,31,83,0.0,1025,2,10,191,16
2015-01-27,2,-2,0.9,3.5,1,1,47,11:06 AM,12:27 AM,07:26 AM,04:47 PM,-3,-3,0,-3,19,65,81,1.1,1019,2,8,250,11
2015-01-28,5,-1,0.0,8.7,2,2,54,11:44 AM,01:35 AM,07:25 AM,04:49 PM,-3,-3,1,-3,21,27,78,0.0,1018,5,10,221,11
2015-01-29,0,-1,1.5,3.5,1,1,61,12:25 PM,02:38 AM,07:24 AM,04:50 PM,-3,-6,-1,-6,30,83,87,1.8,1002,0,8,194,19
2015-01-30,2,-1,3.2,3.5,1,1,69,01:11 PM,03:37 AM,07:22 AM,04:52 PM,-1,-4,1,-4,31,88,87,5.5,980,2,7,215,19
2015-01-31,3,-1,0.0,8.7,2,2,72,02:01 PM,04:29 AM,07:21 AM,04:53 PM,-5,-2,1,-2,17,30,67,0.0,987,3,10,215,9
2015-02-01,0,-3,0.4,3.5,1,1,86,02:55 PM,05:16 AM,07:20 AM,04:55 PM,-3,-4,-1,-4,12,89,85,0.5,994,0,9,140,7
2015-02-02,2,-3,0.2,8.7,2,2,94,03:52 PM,05:57 AM,07:19 AM,04:57 PM,-3,-3,-1,-3,11,45,87,0.2,1000,2,9,250,6
2015-02-03,1,-3,0.6,8.7,2,2,100,04:51 PM,06:33 AM,07:17 AM,04:58 PM,-3,-3,-1,-3,13,65,90,0.7,1006,1,9,182,7
2015-02-04,0,-4,0.1,5.4,1,1,100,05:51 PM,07:05 AM,07:16 AM,05:00 PM,-3,-5,-1,-5,23,69,89,0.1,1010,0,9,118,14
2015-02-05,-1,-4,0.1,5.4,1,1,84,06:50 PM,07:34 AM,07:15 AM,05:01 PM,-4,-8,-3,-8,28,61,88,0.1,1019,-1,10,60,17
2015-02-06,0,-4,0.0,3.7,2,2,76,07:50 PM,08:00 AM,07:13 AM,05:03 PM,-5,-10,-2,-10,48,74,81,0.2,1020,0,8,139,32
2015-02-07,-2,-6,0.0,8.7,2,2,69,08:49 PM,08:25 AM,07:12 AM,05:04 PM,-7,-9,-4,-9,28,4,83,0.0,1025,-2,10,280,16
2015-02-08,1,-6,0.2,7.0,2,2,61,09:49 PM,08:51 AM,07:10 AM,05:06 PM,-7,-9,-3,-9,39,37,74,0.2,1016,1,8,309,22
2015-02-09,0,-3,3.0,3.7,1,1,53,10:49 PM,09:17 AM,07:09 AM,05:08 PM,-5,-7,-2,-7,31,92,83,4.3,1021,0,7,292,18
2015-02-10,3,0,0.0,5.4,2,2,46,11:50 PM,09:45 AM,07:07 AM,05:09 PM,0,-2,2,-2,31,64,88,0.2,1025,3,9,300,16
2015-02-11,3,-3,0.0,3.8,1,1,38,No moonrise,10:16 AM,07:06 AM,05:11 PM,-1,-2,0,-2,11,70,94,0.0,1028,3,6,300,6
2015-02-12,3,-1,0.0,8.7,1,1,31,12:51 AM,10:52 AM,07:04 AM,05:12 PM,0,-3,1,-3,19,65,95,0.0,1029,3,6,181,11
2015-02-13,2,-3,0.0,8.7,2,2,23,01:53 AM,11:35 AM,07:03 AM,05:14 PM,-2,-5,-1,-5,24,19,90,0.0,1026,2,10,189,14
2015-02-14,3,-2,0.0,7.1,1,1,16,02:53 AM,12:25 PM,07:01 AM,05:15 PM,-1,-5,0,-5,26,50,91,0.0,1019,3,10,180,17
2015-02-15,6,0,0.0,7.1,2,2,8,03:50 AM,01:24 PM,06:59 AM,05:17 PM,0,-1,2,-1,19,43,89,0.1,1018,6,10,161,11
2015-02-16,7,-1,0.0,8.7,2,2,1,04:42 AM,02:31 PM,06:58 AM,05:19 PM,0,1,3,1,11,3,82,0.0,1025,7,10,132,6
2015-02-17,4,-1,0.0,8.7,2,2,0,05:29 AM,03:44 PM,06:56 AM,05:20 PM,-2,-2,1,-2,15,13,84,0.0,1034,4,10,148,9
2015-02-18,3,-2,0.0,5.6,1,1,0,06:11 AM,05:01 PM,06:54 AM,05:22 PM,-2,0,1,0,8,41,78,0.0,1041,3,10,142,5
2015-02-19,4,-1,0.0,8.7,2,2,0,06:49 AM,06:20 PM,06:53 AM,05:23 PM,-2,-1,1,-1,12,32,79,0.0,1033,4,10,211,7
2015-02-20,7,-1,0.0,8.7,2,2,7,07:24 AM,07:39 PM,06:51 AM,05:25 PM,-3,-1,2,-1,24,10,68,0.0,1023,7,10,189,13
2015-02-21,10,0,0.0,8.7,2,2,14,07:57 AM,08:55 PM,06:49 AM,05:26 PM,0,0,5,0,54,30,70,0.0,1008,10,10,204,33
2015-02-22,7,3,0.0,4.1,1,1,22,08:31 AM,10:10 PM,06:47 AM,05:28 PM,2,1,4,1,29,82,85,6.7,1007,7,9,129,18
2015-02-23,7,3,0.0,7.2,2,2,29,09:06 AM,11:22 PM,06:45 AM,05:29 PM,2,2,5,2,21,75,86,0.1,1007,7,10,137,14
2015-02-24,5,4,0.0,4.1,1,1,37,09:44 AM,No moonset,06:44 AM,05:31 PM,3,1,4,1,25,99,90,9.9,1007,5,8,130,17
2015-02-25,7,4,0.0,5.6,2,2,44,10:24 AM,12:28 AM,06:42 AM,05:32 PM,0,0,5,0,58,78,70,0.6,1015,7,9,351,40
2015-02-26,8,3,0.0,7.2,3,3,52,11:10 AM,01:30 AM,06:40 AM,05:34 PM,1,1,5,1,36,51,73,0.1,1019,8,10,305,24
2015-02-27,8,1,0.0,8.7,2,2,60,11:59 AM,02:25 AM,06:38 AM,05:35 PM,0,2,4,2,15,14,76,0.0,1015,8,10,189,10
2015-02-28,8,2,0.0,7.2,2,2,67,12:51 PM,03:14 AM,06:36 AM,05:37 PM,1,3,5,3,16,47,75,0.0,1019,8,10,64,10
2015-03-01,9,1,0.0,8.7,2,2,72,01:47 PM,03:57 AM,06:34 AM,05:38 PM,1,3,5,3,18,30,77,0.0,1015,9,10,207,11
2015-03-02,12,5,0.0,7.2,2,2,79,02:45 PM,04:34 AM,06:33 AM,05:40 PM,3,5,7,5,25,58,75,1.5,1010,12,10,186,15
2015-03-03,10,2,0.0,8.7,3,3,86,03:44 PM,05:07 AM,06:31 AM,05:41 PM,-3,2,6,2,27,8,56,0.1,1023,10,10,262,16
2015-03-04,9,2,0.0,8.7,3,3,94,04:43 PM,05:37 AM,06:29 AM,05:43 PM,-3,2,5,2,30,58,58,0.0,1025,9,10,125,18
2015-03-05,7,3,0.0,7.2,1,1,100,05:42 PM,06:04 AM,06:27 AM,05:44 PM,-2,0,5,0,41,56,63,0.1,1029,7,10,51,28
2015-03-06,7,1,0.0,8.7,2,2,100,06:41 PM,06:30 AM,06:25 AM,05:46 PM,-3,-2,3,-2,41,13,66,0.1,1034,7,10,93,27
2015-03-07,8,1,0.0,8.7,2,2,84,07:42 PM,06:55 AM,06:23 AM,05:47 PM,-2,1,4,1,22,12,64,0.0,1035,8,10,44,14
2015-03-08,9,1,0.0,8.7,2,2,77,08:41 PM,07:21 AM,06:21 AM,05:49 PM,-6,3,5,3,15,16,47,0.0,1033,9,10,203,9
2015-03-09,9,1,0.0,8.7,2,2,70,09:42 PM,07:49 AM,06:19 AM,05:50 PM,-4,2,5,2,23,7,54,0.0,1030,9,10,204,14
2015-03-10,9,3,0.0,7.2,3,3,63,10:43 PM,08:19 AM,06:17 AM,05:51 PM,0,4,6,4,20,43,66,0.4,1021,9,10,185,12
2015-03-11,10,3,0.0,5.7,2,2,55,11:43 PM,08:53 AM,06:15 AM,05:53 PM,1,4,6,4,23,58,74,0.4,1015,10,9,201,15
2015-03-12,10,3,0.0,5.8,3,3,48,No moonrise,09:32 AM,06:13 AM,05:54 PM,2,3,6,3,25,61,76,0.4,1016,10,9,204,16
2015-03-13,11,3,0.0,5.8,3,3,41,12:42 AM,10:17 AM,06:11 AM,05:56 PM,2,4,7,4,23,60,74,0.9,1017,11,10,197,14
2015-03-14,10,3,0.0,5.8,3,3,34,01:39 AM,11:11 AM,06:09 AM,05:57 PM,2,4,6,4,23,59,75,1.2,1019,10,9,224,15
2015-03-15,10,3,0.0,4.3,3,3,26,02:31 AM,12:11 PM,06:07 AM,05:59 PM,2,4,6,4,22,65,76,0.6,1018,10,9,240,14
2015-03-16,11,4,0.0,8.8,2,2,19,03:19 AM,01:19 PM,06:05 AM,06:00 PM,3,5,7,5,19,59,80,1.5,1018,11,9,221,12
2015-03-17,11,3,0.0,8.8,3,3,12,04:01 AM,02:32 PM,06:03 AM,06:01 PM,3,5,7,5,19,58,78,0.9,1017,11,9,194,12
2015-03-18,9,4,0.0,11.6,2,2,4,04:40 AM,03:49 PM,06:02 AM,06:03 PM,2,4,6,4,20,58,78,1.8,1015,9,9,199,12
2015-03-19,11,5,0.0,12.0,3,3,0,05:17 AM,05:07 PM,06:00 AM,06:04 PM,0,6,7,6,16,34,62,1.0,1021,11,9,147,10
2015-03-20,11,2,0.0,12.5,3,3,0,05:51 AM,06:26 PM,05:58 AM,06:05 PM,-3,7,7,7,11,2,50,0.0,1025,11,10,116,6
2015-03-21,15,3,0.0,12.5,3,3,3,06:25 AM,07:44 PM,05:56 AM,06:07 PM,0,6,8,6,21,14,57,0.0,1017,15,10,197,13
2015-03-22,12,4,0.0,12.5,3,3,10,07:00 AM,08:59 PM,05:54 AM,06:08 PM,1,4,7,4,31,38,64,0.0,1018,12,10,110,22
2015-03-23,11,0,0.0,12.6,3,3,17,07:38 AM,10:10 PM,05:52 AM,06:10 PM,-2,3,5,3,18,9,60,0.0,1020,11,10,105,11
2015-03-24,15,4,0.0,12.6,3,3,24,08:18 AM,11:17 PM,05:50 AM,06:11 PM,2,6,9,6,30,8,63,0.0,1013,15,10,184,18
2015-03-25,15,7,0.0,10.5,4,4,32,09:04 AM,No moonset,05:48 AM,06:12 PM,5,8,10,8,25,57,73,2.2,1009,15,9,156,16
2015-03-26,17,7,0.0,12.7,3,3,39,09:53 AM,12:16 AM,05:46 AM,06:14 PM,8,11,11,11,14,49,80,1.5,1008,17,10,184,9
2015-03-27,10,8,0.0,9.3,2,2,46,10:45 AM,01:09 AM,05:44 AM,06:15 PM,3,5,9,5,46,55,68,0.1,1012,10,10,265,31
2015-03-28,11,5,0.0,11.9,3,3,54,11:41 AM,01:55 AM,05:42 AM,06:17 PM,0,4,8,4,46,38,58,0.0,1018,11,10,305,32
2015-03-29,15,3,0.0,10.6,2,2,61,12:38 PM,02:34 AM,05:40 AM,06:18 PM,2,7,9,7,19,60,62,0.3,1011,15,9,234,12
2015-03-30,12,6,0.0,11.9,2,2,68,01:37 PM,03:09 AM,05:38 AM,06:19 PM,3,7,9,7,27,47,64,1.4,1003,12,10,229,17
2015-03-31,16,3,0.0,11.9,3,3,72,02:35 PM,03:40 AM,05:36 AM,06:21 PM,3,6,9,6,38,47,68,2.7,1006,16,10,231,24
2015-04-01,9,4,0.0,12.9,3,3,86,03:35 PM,04:07 AM,05:34 AM,06:22 PM,-2,2,6,2,43,24,57,0.2,1013,9,10,307,29
2015-04-02,11,3,0.0,10.6,2,2,93,04:34 PM,04:33 AM,05:32 AM,06:24 PM,-2,2,6,2,37,43,60,0.0,1013,11,10,269,25
2015-04-03,10,1,0.0,13.0,2,2,100,05:34 PM,04:59 AM,05:30 AM,06:25 PM,-4,1,5,1,32,5,54,0.0,1019,10,10,281,22
2015-04-04,9,0,0.0,10.7,2,2,100,06:34 PM,05:25 AM,05:28 AM,06:26 PM,-4,5,5,5,7,54,53,0.4,1015,9,9,155,4
2015-04-05,9,2,0.0,13.0,2,2,84,07:35 PM,05:52 AM,05:26 AM,06:28 PM,-4,0,5,0,35,19,56,0.0,1018,9,10,12,25
2015-04-06,8,1,0.0,13.1,2,2,77,08:36 PM,06:21 AM,05:24 AM,06:29 PM,-5,-1,4,-1,39,19,54,0.0,1022,8,10,223,27
2015-04-07,9,1,0.0,12.0,2,2,69,09:37 PM,06:54 AM,05:22 AM,06:31 PM,-2,-1,5,-1,48,43,61,0.0,1029,9,10,304,33
2015-04-08,10,3,0.0,8.2,2,2,61,10:36 PM,07:32 AM,05:20 AM,06:32 PM,1,3,7,3,41,74,66,0.5,1028,10,8,338,26
2015-04-09,13,4,0.0,13.2,3,3,54,11:34 PM,08:15 AM,05:18 AM,06:33 PM,3,6,8,6,24,16,71,0.0,1030,13,10,205,15
2015-04-10,17,5,0.0,13.2,4,4,46,No moonrise,09:05 AM,05:16 AM,06:35 PM,4,9,11,9,27,21,66,0.0,1026,17,10,190,17
2015-04-11,20,7,0.0,13.2,4,4,39,12:26 AM,10:02 AM,05:14 AM,06:36 PM,6,13,14,13,17,40,62,0.1,1022,20,10,154,10
2015-04-12,19,10,0.0,13.3,4,4,31,01:14 AM,11:05 AM,05:12 AM,06:38 PM,7,13,14,13,22,29,63,0.0,1028,19,10,196,14
2015-04-13,15,7,0.0,12.0,4,4,24,01:57 AM,12:14 PM,05:10 AM,06:39 PM,5,10,10,10,14,59,71,0.8,1013,15,9,209,9
2015-04-14,16,6,0.0,12.0,4,4,16,02:36 AM,01:26 PM,05:08 AM,06:40 PM,5,10,11,10,15,58,72,0.7,1014,16,9,218,9
2015-04-15,15,6,0.0,12.0,3,3,9,03:12 AM,02:41 PM,05:06 AM,06:42 PM,5,9,11,9,17,56,73,1.0,1014,15,9,234,11
2015-04-16,25,10,0.0,13.4,5,5,1,03:46 AM,03:58 PM,05:05 AM,06:43 PM,6,19,19,19,14,9,48,0.0,1014,25,10,237,10
2015-04-17,18,10,0.0,10.8,3,3,0,04:19 AM,05:15 PM,05:03 AM,06:45 PM,9,14,14,14,15,64,72,9.7,1011,18,9,255,9
2015-04-18,11,4,0.0,12.1,3,3,0,04:53 AM,06:31 PM,05:01 AM,06:46 PM,0,4,8,4,39,55,60,0.3,1019,11,10,138,27
